AREA,TAG,DIAMETER,CALC_NOTES,PID,ISO,STRESS,SUPPORT
023A1,023A1-021921-200-PNW-16SS21-0007_01,8,unset,70,60,60,60
023A1,023A1-021604-100-WSS-16SS21-0049_01,4,unset,50,30,60,60
023A1,023A1-021601-150-WSS-10SS21-0061_01,6,unset,50,30,60,60
023A1,023A1-021501-150-WE-10SS21-0002_01,8,unset,70,60,0,60
023A1,023A1-021501-150-WE-10SS21-0001_01,10,unset,70,60,0,60
023A1,023A1-021501-150-WPE-10SS21-0008_01,4,unset,70,60,0,60
023A1,023A1-021601-150-WE-10SS21-0003_01,8,unset,70,60,0,60
023A1,023A1-021601-100-WSS-16SS21-0042_01,4,unset,50,30,0,60
023A1,023A1-021601-400-WSS-10SS21-0032_01,16,unset,70,60,60,60
023A1,023A1-021601-350-WSS-10SS21-0024_01,14,unset,70,60,60,60
023A1,023A1-021604-300-WSS-10SS21-0001_01,12,unset,70,60,0,60
023A1,023A1-021601-200-WSS-10SS21-0039_01,10,unset,70,60,60,60
023A1,023A1-021603-250-WSS-10SS21-0019_01,10,unset,70,60,60,60
023A1,023A1-021917-250-PW-10SS21-0048_01,10,unset,70,60,60,60
023A1,023A1-021501-250-WPE-10SS21-0001_01,10,unset,70,60,0,60
023A1,023A1-021601-200-WSS-10SS21-0020_01,6,unset,70,60,0,60
023A1,023A1-021602-400-WSS-10SS21-0028_01,16,unset,70,60,60,60
023A1,023A1-021603-400-WSS-10SS21-0001_01,16,unset,70,60,60,60
023A1,023A1-021602-400-WSS-10SS21-0003_01,16,unset,70,60,60,60
023A1,023A1-021604-100-WSS-16SS21-0048_01,4,unset,50,30,60,60
023A1,023A1-021604-150-WSS-16SS21-0061_01,6,unset,50,30,0,60
023A1,023A1-021702-80-WE-16SS21-0002-HC_01,3,unset,50,60,0,85
023A1,023A1-021501-250-WFS-10SS21-0001_01,8,unset,70,60,0,60
023A1,023A1-021601-150-WSS-10SS21-0030_01,10,unset,70,60,0,60
023A1,023A1-021601-150-WSS-16SS21-0037_01,6,unset,50,30,0,60
023A1,023A1-021601-80-PW-10SS21-0011_01,3,unset,70,60,0,60
023A1,023A1-021603-80-WSS-10SS21-0039_01,4,unset,70,60,0,60
023A1,023A1-021603-200-WSS-10SS21-0028_01,8,unset,70,60,0,60
023A1,023A1-021402-150-WWG-10SS21-0007_01,4,unset,70,30,0,85
023A1,023A1-021601-250-WSS-10SS21-0029_01,6,unset,50,30,0,60
023A1,023A1-021601-300-WSS-16SS21-0007_01,12,unset,70,60,60,60
023A1,023A1-981200-25-WP-10SS21-0010-ET_01,1,unset,0,0,0,60
023A2,023A2-021921-20-PNW-10SS21-0113_01,0.75,unset,0,0,0,60
023A2,023A2-021908-20-PA-10SS21-0079_01,0.75,unset,0,0,0,60
023A2,023A2-021922-20-HCW-63SS22-0023_01,0.75,unset,0,0,0,60
023A2,023A2-021908-20-PA-10SS21-0074_01,0.75,unset,0,0,0,60
023A2,023A2-021921-20-PNW-10SS21-0117_01,0.75,unset,0,0,0,60
023A2,023A2-021922-20-HCW-63SS22-0024_01,0.75,unset,0,0,0,60
023A2,023A2-021908-20-PA-10SS21-0071_01,0.75,unset,0,0,0,60
023A2,023A2-021921-20-PNW-10SS21-0119_01,0.75,unset,0,0,0,60
023A2,023A2-021922-20-HCW-63SS22-0018_01,0.75,unset,0,0,0,60
023A2,023A2-021922-20-HCW-63SS22-0022_01,0.75,unset,0,0,0,60
023A2,023A2-021922-20-HCW-63SS22-0017_01,0.75,unset,0,0,0,60
023A2,023A2-021922-20-HCW-63SS22-0021_01,0.75,unset,0,0,0,60
023A2,023A2-021908-50-IA-10SS21-0038_01,2,unset,50,30,0,60
023A2,023A2-021601-100-PW-10SS21-0014_01,4,unset,70,60,0,60
023A2,023A2-021601-50-PNW-10SS21-0016_01,2,unset,50,30,0,60
023A2,023A2-021601-50-WSS-10SS21-0063_01,2,unset,70,60,0,85
023A2,023A2-021602-200-WSS-16SS21-0006_01,8,unset,70,60,60,60
023A2,023A2-021601-150-WSS-10SS21-0072_01,4,unset,70,60,0,60
023A2,023A2-021601-80-PW-10SS21-0011_01,4,unset,70,60,0,60
023A2,023A2-021921-100-PNW-10SS21-0054_01,2,unset,70,30,0,60
023A2,023A2-021601-100-PW-10SS21-0010_01,4,unset,70,60,0,60
023A2,023A2-021402-50-WE-10SS21-0001_01,3,unset,70,60,0,60
023A2,023A2-021921-50-PNW-16SS21-0106_01,2,unset,70,60,0,60
023A2,023A2-021601-200-WSS-10SS21-0019_01,0,unset,50,30,0,60
023A2,023A2-021908-50-IA-10SS21-0006_01,0,unset,50,30,0,60
023A2,023A2-021908-50-IA-10SS21-0010_01,2,unset,50,30,0,60
023A2,023A2-021908-50-IA-10SS21-0011_01,2,unset,50,30,0,60
023A2,023A2-021908-50-IA-10SS21-0019_01,2,unset,50,30,0,60
023A2,023A2-021908-20-IA-10SS21-0027_01,2,unset,50,30,0,60
023A2,023A2-021908-20-IA-10SS21-0028_01,2,unset,50,30,0,60
023A2,023A2-021303-50-PNW-10SS21-0003_01,1,unset,70,60,0,60
023A2,023A2-021303-50-PNW-10SS21-0004_01,1,unset,70,60,0,60
023A2,023A2-021930-100-WW-10SS21-0037_01,4,unset,0,0,0,60
023A2,023A2-021930-100-WW-10SS21-0036_01,4,unset,0,0,0,60
023A2,023A2-021930-100-WW-10SS21-0035_01,4,unset,0,0,0,60
023A2,023A2-021930-100-WW-10SS21-0034_01,4,unset,0,0,0,60
023A2,023A2-021930-100-WW-10SS21-0045_01,4,unset,0,0,0,60
023A2,023A2-021930-100-WW-10SS21-0090_01,4,unset,0,0,0,60
023A2,023A2-021930-100-WW-10SS21-0043_01,4,unset,0,0,0,60
023A2,023A2-021930-100-WW-10SS21-0042_01,4,unset,0,0,0,60
023A2,023A2-021603-100-WSS-10SS21-0050_01,4,unset,70,60,0,60
023A2,023A2-021501-150-WE-10SS21-0001_01,10,unset,0,0,0,60
023A2,023A2-021603-200-WSS-10SS21-0052_01,6,unset,70,60,0,60
023A2,023A2-021921-50-PNW-10SS21-0040_01,2,unset,70,30,0,60
023A2,023A2-021603-250-WSS-10SS21-0078_01,10,unset,70,60,0,0
023A2,023A2-021603-100-WSS-16SS21-0038_01,4,unset,70,60,0,0
023A2,023A2-021601-100-WSS-10SS21-0065_01,4,unset,70,60,0,60
023A2,023A2-021921-80-PNW-16SS21-0127_01,3,unset,70,60,0,0
023A2,023A2-021402-100-WSS-10SS21-0014_01,6,unset,70,60,0,0
023A2,023A2-021402-100-WSS-10SS21-0002_01,6,unset,70,60,0,0
023A2,023A2-021402-100-WSS-10SS21-0004_01,6,unset,70,60,0,0
023A2,023A2-021402-100-WSS-10SS21-0006_01,6,unset,70,60,0,0
023A2,023A2-021402-100-WSS-10SS21-0008_01,6,unset,70,60,0,0
023A2,023A2-021603-15-PNW-10SS21-0007_01_DELETED,2,unset,70,30,0,0
023A2,023A2-021921-50-PNW-10SS21-0093_01,2,unset,70,60,0,0
023A2,023A2-021919-400-PNW-10SS21-0003_01,16,unset,70,60,60,60
023A2,023A2-021921-50-PNW-10SS21-0094_01,2,unset,70,60,0,0
023A2,023A2-021919-100-PNW-10SS21-0005_01,10,unset,70,60,0,60
023A2,023A2-021603-15-PNW-10SS21-0011_01_DELETED,2,unset,70,30,0,0
023A2,023A2-021601-100-PW-10SS21-0007_01,6,unset,70,60,60,0
023A2,023A2-021402-150-WWG-10SS21-0005_01,4,unset,70,60,0,85
023A2,023A2-021602-400-WSS-10SS21-0025_01,16,unset,70,60,60,60
023A2,023A2-021601-80-PW-10SS21-0017_01,3,unset,70,60,0,0
023A2,023A2-021601-300-WSS-16SS21-0007_01,0,unset,70,60,60,60
023A2,023A2-021921-50-PNW-10SS21-0097_01,2,unset,70,60,0,0
023A2,023A2-021921-50-PNW-10SS21-0096_01,2,unset,70,60,0,0
023A2,023A2-021601-15-PNW-10SS21-0035_01_DELETED,0.75,unset,70,30,0,0
023A2,023A2-021601-15-PNW-10SS21-0027_01_DELETED,0.75,unset,70,30,0,0
023A2,023A2-021921-50-PNW-10SS21-0135_01,2,unset,70,60,0,0
023A2,023A2-021601-15-PNW-10SS21-0034_01,0.75,unset,70,60,0,0
023A2,023A2-021601-150-WSS-10SS21-0067_01,6,unset,70,60,0,85
023A2,023A2-021601-150-WSS-10SS21-0030_01,6,unset,70,60,0,85
023A2,023A2-021402-200-WWG-10SS21-0032_01,4,unset,70,30,0,60
023A2,023A2-021402-200-WWG-10SS21-0031_01,4,unset,70,30,0,60
023A2,023A2-021603-100-WSS-10SS21-0016_01,6,unset,70,60,0,60
023A2,023A2-021403-100-WWG-10SS21-0005_01,4,unset,70,60,0,0
023A2,023A2-021603-50-WSS-10SS21-0030_01,2,unset,70,60,0,0
023A2,023A2-021602-100-WFS-10SS21-0006_01,4,unset,70,60,0,0
023A2,023A2-021916-50-SW1-10SS21-0041_01,2,unset,70,30,0,0
023A2,023A2-021302-25-SW1-10SS21-0005_01,1,unset,70,30,0,0
023A2,023A2-021916-20-SW1-10SS21-0100_01,2,unset,70,30,0,0
023A2,023A2-021916-15-SW1-10SS21-0096_01,0.5,unset,70,30,0,0
023A2,023A2-021601-15-SW1-10SS21-0001_01,0.5,unset,70,30,0,0
023A2,023A2-021916-15-SW1-10SS21-0101_01,0.5,unset,70,30,0,0
023A2,023A2-021602-15-SW1-10SS21-0002_01,0.5,unset,70,30,0,0
023A2,023A2-021602-15-SW1-10SS21-0001_01,0.5,unset,70,30,0,0
023A2,023A2-021402-15-SW1-10SS21-0001_01,0.5,unset,70,30,0,0
023A2,023A2-021916-25-SW1-10SS21-0143_01,1,unset,70,30,0,0
023A2,023A2-021916-25-SW1-10SS21-0145_01,1,unset,70,30,0,0
023A2,023A2-021916-15-SW1-10SS21-0222_01,0.5,unset,70,30,0,0
023A2,023A2-021916-15-SW1-10SS21-0223_01,0.5,unset,70,30,0,0
023A2,023A2-021916-15-SW1-10SS21-0224_01,0.5,unset,70,30,0,0
023A2,023A2-021916-15-SW1-10SS21-0225_01,0.5,unset,70,30,0,0
023A2,023A2-021303-15-SW1-10SS21-0001_01,0.5,unset,70,30,0,0
023A2,023A2-021303-15-SW1-10SS21-0002_01,0.5,unset,70,30,0,0
023A2,023A2-021303-15-SW1-10SS21-0003_01,0.5,unset,70,30,0,0
023A2,023A2-021303-15-SW1-10SS21-0004_01,0.5,unset,70,30,0,0
023A2,023A2-021602-100-WFS-10SS21-0012_01,4,unset,70,60,0,0
023A2,023A2-021602-300-WFS-10SS21-0011_01,8,unset,70,60,0,0
023A2,023A2-021601-150-WE-16SS21-0004_01,10,unset,70,30,0,0
023A2,023A2-021601-150-WE-16SS21-0001_01,10,unset,70,30,0,0
023A2,023A2-021501-150-WE-16SS21-HOLD1_01,10,unset,70,30,0,0
023A2,023A2-021501-150-WE-16SS21-0004_01,10,unset,70,30,0,0
023A2,023A2-021402-100-WSS-10SS21-0012_01,4,unset,50,30,0,60
023A2,023A2-021303-40-PNW-10SS21-0044_01,1.5,unset,70,60,0,0
023A2,023A2-021303-25-PNW-10SS21-0046_01,1,unset,70,60,0,0
023A2,023A2-021303-25-PNW-10SS21-0047_01,1,unset,70,60,0,0
023A2,023A3-021303-25-PNW-10SS21-0049_01,1,unset,70,60,0,0
023A2,023A2-021303-25-PNW-10SS2-0051_01,1,unset,70,60,0,0
023A2,023A2-021303-25-PNW-10SS21-0048_01,1,unset,70,60,0,0
023A2,023A2-021303-20-PNW-10SS21-0043_01,0.75,unset,70,60,0,0
023A2,023A2-021303-25-PNW-10SS21-0056_01,1,unset,70,60,0,0
023A2,023A2-021303-25-PNW-10SS21-0055_01,1,unset,70,60,0,0
023A2,023A3-021303-25-PNW-10SS21-0058_01,1,unset,70,60,0,0
023A2,023A2-021303-25-PNW-10SS21-0057_01,1,unset,70,60,0,0
023A2,023A2-021303-40-PNW-10SS21-0054_01,1,unset,70,60,0,0
023A2,023A2-021303-40-PNW-10SS21-0053_01,1.5,unset,70,60,0,0
023A2,023A2-021303-20-PNW-10SS21-0052_01,0.75,unset,70,60,0,0
023A2,023A2-021303-25-PNW-10SS2-0060_01,1,unset,70,60,0,0
023A2,023A2-021921-150-PNW-10SS21-0036_01,2,unset,70,60,0,0
023A2,023A2-021303-25-PNW-10SS21-0065_01,1,unset,70,60,0,0
023A2,023A2-021303-25-PNW-10SS21-0064_01,1,unset,70,60,0,0
023A2,023A3-021303-25-PNW-10SS21-0067_01,1,unset,70,60,0,0
023A2,023A2-021303-25-PNW-10SS21-0066_01,1,unset,70,60,0,0
023A2,023A2-021303-40-PNW-10SS21-0062_01,1.5,unset,70,60,0,0
023A2,023A2-021303-20-PNW-10SS21-0061_01,0.75,unset,70,60,0,0
023A2,023A2-021303-25-PNW-10SS2-0069_01,1,unset,70,60,0,0
023A2,023A2-021303-20-PNW-10SS21-0077_01,1,unset,70,60,0,0
023A2,023A2-021303-25-PNW-10SS21-0073_01,1,unset,70,60,0,0
023A2,023A3-021303-25-PNW-10SS21-0076_01,1,unset,70,60,0,0
023A2,023A2-021303-25-PNW-10SS21-0075_01,1,unset,70,60,0,0
023A2,023A2-021303-40-PNW-10SS21-0072_01,1,unset,70,60,0,0
023A2,023A2-021303-20-PNW-10SS21-0070_01,0.75,unset,70,60,0,0
023A2,023A2-021303-25-PNW-10SS2-0078_01,1,unset,70,60,0,0
023A2,023A2-021303-20-PNW-10SS21-0068_01,1,unset,70,60,0,0
023A2,023A2-021303-20-PNW-10SS21-0059_01,1,unset,70,60,0,0
023A2,023A2-021303-20-PNW-10SS21-0050_01,1,unset,70,60,0,0
023A2,023A2-021403-200-WWG-10SS21-0017_01,8,unset,50,30,0,60
023A2,023A2-021601-50-PNW-10SS21-0041_01,2,unset,70,60,0,0
023A2,023A2-021601-25-PNW-10SS21-0043_01,1,unset,70,60,0,0
023A2,023A2-021601-25-PNW-10SS21-0005_01,2,unset,70,60,0,0
023A2,023A2-021601-40-PNW-10SS21-0004_01,1,unset,70,60,0,0
023A2,023A2-021501-50-PNW-10SS21-0007_01,2,unset,70,60,0,0
023A2,023A2-021601-15-PNW-10SS21-0011_01,1,unset,70,60,0,0
023A2,023A2-021501-40-PNW-10SS21-0010_01,1,unset,70,60,0,0
023A2,023A2-021501-25-PNW-10SS21-0013_01,1,unset,70,60,0,0
023A2,023A2-021501-25-PNW-10SS21-0014_01,1,unset,70,60,0,0
023A2,023A2-021601-100-WSS-10SS21-0041_01,4,unset,50,30,0,60
023A2,023A2-021501-25-PNW-10SS21-0015_01,1,unset,70,60,0,0
023A2,023A2-021601-15-PNW-10SS21-0038_01,1,unset,70,60,0,0
023A2,023A2-021501-40-PNW-10SS21-0042_01,1,unset,70,60,0,0
023A2,023A2-021601-25-PNW-10SS21-0040_01,1.5,unset,70,60,0,0
023A2,023A2-021601-100-WSS-16SS21-0045_01,3,unset,50,30,0,60
023A2,023A2-021601-25-PNW-10SS21-HOLD,1,unset,70,30,0,0
023A2,023A2-021601-50-PNW-10SS21-0044_01,2,unset,70,60,0,0
023A2,023A2-021601-40-PNW-10SS21-0046_01,1,unset,70,30,0,0
023A2,023A2-021601-25-PNW-10SS21-0048_01,1,unset,70,60,0,0
023A2,023A2-021933-200-PV-10SS21-0002_01,12,unset,70,60,60,60
023A2,023A2-021501-25-PNW-10SS21-0049_01,1,unset,70,60,0,0
023A2,023A2-021601-15-PNW-10SS21-0045_01,1,unset,70,60,0,0
023A2,023A2-021601-25-PNW-10SS21-HOLD_01,1,unset,70,30,0,0
023A2,023A2-021921-50-PNW-10SS21-0047_01,2,unset,70,60,0,0
023A2,023A2-021601-25-PNW-10SS21-0050_01,1.5,unset,70,60,0,0
023A2,023A2-021501-50-PNW-10SS21-HOLD_01,2,unset,70,30,0,0
023A2,023A2-021601-40-PNW-10SS21-0008_01,1,unset,70,60,0,0
023A2,023A2-021501-50-PNW-10SS21-0008_01,2,unset,70,60,0,0
023A2,023A2-021501-15-PNW-10SS21-0017_01,1,unset,70,60,0,0
023A2,023A2-021933-600-PV-10SS21-0001_01,20,unset,70,60,60,60
023A2,023A2-021501-25-PNW-10SS21-0021_01,1.5,unset,70,60,0,0
023A2,023A2-021501-25-PNW-10SS21-0018_01,1.5,unset,70,30,0,0
023A2,023A2-021501-25-PNW-10SS21-0019_01,1,unset,70,60,0,0
023A2,023A2-021501-25-PNW-10SS21-0020_01,1,unset,70,60,0,0
023A2,023A2-021501-25-PNW-10SS21-0006_01,2,unset,70,60,0,0
023A2,023A2-021921-50-PNW-10SS21-0005_01,2,unset,0,0,60,0
023A2,023A2-021601-100-AV-10SU21-0010_01,4,unset,0,0,0,60
023A2,023A2-021501-40-PNW-10SS21-0016_01,1,unset,70,60,0,0
023A2,0223A2-021601-50-PNW-10SS21-HOLD1_01,2,unset,70,30,0,0
023A2,023A2-021601-100-AV-10SU21-0009_01,4,unset,0,0,0,60
023A2,023A2-021601-100-AV-10SU21-0008_01,4,unset,0,0,0,60
023A2,023A2-021501-100-WPE-10SS21-0010_01,4,unset,70,30,0,60
023A2,023A2-021603-150-WSS-10SS21-0046_01,6,unset,70,60,0,0
023A2,023A2-021603-150-WSS-10SS21-0073_01_DELETED,6,unset,0,0,0,60
023A2,023A2-021501-100-WPE-10SS21-0007_01,4,unset,70,60,0,60
023A2,023A2-021302-200-WD-16SS21-0010_01,8,unset,70,60,60,60
023A2,023A2-021302-200-WD-16SS21-0009_01,8,unset,70,60,60,60
023A2,023A2-021302-200-WD-16SS21-0008_01,8,unset,70,60,60,60
023A2,023A2-021302-200-WD-16SS21-0007_01,8,unset,70,60,60,60
023A2,023A2-021601-100-MD2-16SU21-0023_01,4,unset,0,0,0,60
023A2,023A2-021601-100-MD2-16SU21-0003_01,4,unset,0,0,0,60
023A2,023A2-021303-200-WD-16SS21-0008_01,10,unset,70,60,60,60
023A2,023A2-021303-200-WD-16SS21-0006_01,10,unset,70,60,60,60
023A2,023A2-021303-200-WD-16SS21-0004_01,10,unset,70,60,60,60
023A2,023A2-021303-200-WD-16SS21-0002_01,10,unset,70,60,60,60
023A2,023A2-021303-200-WD-16SS21-0001_01,10,unset,70,60,60,60
023A2,023A2-021303-200-WD-16SS21-0003_01,8,unset,70,60,60,60
023A2,023A2-021303-200-WD-16SS21-0005_01,10,unset,70,60,60,60
023A2,023A2-021303-200-WD-16SS21-0007_01,10,unset,70,60,60,60
023A2,023A2-021603-150-WSS-10SS21-0012_01,6,unset,70,60,0,60
023A2,023A2-021601-100-WSS-10SS21-0068_01,8,unset,70,60,0,60
023A2,023A2-021601-200-WSS-16SS21-0005_01,8,unset,70,60,60,60
023A2,023A2-021603-150-WSS-10SS21-0017_01,8,unset,70,60,0,60
023A2,023A2-021601-150-WSS-10SS21-0062_01,6,unset,70,60,0,60
023A2,023A2-021933-400-PV-10SS21-0003_01,24,unset,70,60,60,60
023A2,023A2-021604-100-WSS-10SS21-0003_01,6,unset,70,60,0,60
023A2,023A2-021501-100-PV-10SS21-0004_01,4,unset,70,60,0,60
023A2,023A2-021501-100-PV-10SS21-0001_01,4,unset,70,60,0,60
023A2,023A2-021501-100-PV-10SS21-0002_01,4,unset,70,60,0,60
023A2,023A2-021921-150-PNW-10SS21-0003_01,8,unset,70,60,0,60
023A2,023A2-021919-150-PNW-10SS21-0002_01,8,unset,70,60,0,60
023A2,023A2-021604-100-SC-16CS22-0001-HC_01,3,unset,70,60,60,60
023A2,023A2-021603-150-WSS-16SS21-0026_01,6,unset,70,30,0,60
023A2,023A2-021703-100-WWG-16SS21-0001_01,4,unset,70,60,0,60
023A2,023A2-021917-80-PW-10SS21-0020_01,3,unset,70,60,0,60
023A2,023A2-021917-80-PW-10SS21-0021_01,3,unset,70,60,0,60
023A2,023A2-021917-80-PW-10SS21-0022_01,3,unset,70,60,0,60
023A2,023A2-021603-150-WSS-10SS21-0004_01,6,unset,70,60,0,85
023A2,023A2-021917-80-PW-10SS21-0025_01,3,unset,70,60,0,60
023A2,023A2-021601-100-WSS-10SS21-0064_01,4,unset,70,60,0,60
023A2,023A2-021302-300-PV-10SS21-0001_01,12,unset,70,60,0,60
023A2,023A2-021302-150-PW-10SS21-0005_01,6,unset,70,60,0,60
023A2,023A2-021603-150-WSS-10SS21-0006_01,6,unset,70,60,0,60
023A2,023A2-021603-80-PW-10SS21-0001_01,3,unset,70,60,0,60
023A2,023A2-021603-80-PW-10SS21-0002_01,3,unset,70,60,0,60
023A2,023A2-021603-80-PW-10SS21-0013_01,3,unset,50,30,0,60
023A2,023A2-021601-150-WSS-10SS21-0061_01,6,unset,70,60,60,60
023A2,023A2-021601-100-PV-10SS21-0007_01,4,unset,70,60,0,85
023A2,023A2-021601-100-PV-10SS21-0008_01,4,unset,50,30,0,60
023A2,023A2-021601-200-WSS-10SS21-0026_01,8,unset,70,60,60,60
023A2,023A2-021601-100-PV-10SS21-0010_01,4,unset,70,60,0,85
023A2,023A2-021601-200-WSS-16SS21-0030_01,8,unset,50,30,0,60
023A2,023A2-021403-100-PV-10SS21-0006_01,4,unset,50,30,0,60
023A2,023A2-021603-200-WSS-16SS21-0053_01,8,unset,50,30,0,60
023A2,023A2-021603-200-WSS-16SS21-0066_01,8,unset,50,30,0,60
023A2,023A2-021603-200-WSS-16SS21-0082_01,8,unset,50,30,0,60
023A2,023A2-021601-200-WSS-16SS21-0067_01_deleted,8,unset,50,30,0,60
023A2,023A2-021921-25-PNW-10SS21-0079_01,2,unset,70,60,0,60
023A2,023A2-021921-25-PNW-10SS21-0078_01,2,unset,70,60,0,60
023A2,023A2-021921-25-PNW-16SS21-0080_01,1,unset,70,60,0,60
023A2,023A2-021603-150-WSS-10SS21-0009_01,6,unset,70,60,0,60
023A2,023A2-021921-25-PNW-10SS21-0098_01,1,unset,70,30,0,60
023A2,023A2-021604-150-WSS-16SS21-0061_01,6,unset,50,30,0,60
023A2,023A2-021601-100-PV-10SS21-0006_01,4,unset,70,60,0,60
023A2,023A2-021601-100-PV-10SS21-0005_01,4,unset,70,60,0,60
023A2,023A2-021603-100-PV-10SS21-0002_01,4,unset,70,60,0,60
023A2,023A2-021603-150-WSS-16SS21-0046_01_deleted,6,unset,0,0,0,85
023A2,023A2-021603-100-PV-10SS21-0001_01,4,unset,70,95,0,60
023A2,023A2-021303-100-PV-10SS21-0002_01,4,unset,70,30,0,60
023A2,023A2-021303-100-PV-10SS21-0001_01,4,unset,70,30,0,60
023A2,023A2-021303-100-PV-10SS21-0003_01,4,unset,70,30,0,60
023A2,023A2-021303-100-PV-10SS21-0004_01,4,unset,70,30,0,60
023A2,023A2-021601-100-PV-10SS21-0012_01,4,unset,70,60,0,60
023A2,023A2-021402-200-PV-10SS21-0007_01,6,unset,70,60,0,60
023A2,023A2-021921-100-PNW-10SS21-0018_01,4,unset,70,60,0,60
023A2,023A2-021602-400-WSS-10SS21-0028_01,3,unset,70,60,60,60
023A2,023A2-021603-50-WSS-10SS21-0010_01,2,unset,70,60,0,60
023A2,023A2-021603-100-PW-10SS21-0003_01,4,unset,70,60,0,60
023A2,023A2-021603-150-PW-10SS21-0004_01,6,unset,70,60,60,60
023A2,023A2-021603-80-PW-10SS21-0008_01,4,unset,70,60,0,60
023A2,023A2-021921-50-PNW-10SS21-0050_01,2,unset,70,60,0,60
023A2,023A2-021601-150-WSS-16SS21-0031_01_DELETED,6,unset,0,0,60,0
023A2,023A2-021921-50-PNW-10SS21-0053_01,2,unset,70,60,0,60
023A2,023A2-021601-50-PNW-10SS21-0005_01,2,unset,50,30,0,60
023A2,023A2-021601-150-WSS-10SS21-0035_01,4,unset,70,60,0,60
023A2,023A2-021501-50-PNW-10SS21-0001_01,2,unset,70,30,0,60
023A2,023A2-021501-40-PNW-10SS21-0002_01,1,unset,70,60,0,60
023A2,023A2-021602-150-WSS-10SS21-0026_01,0,unset,70,30,0,60
023A2,023A2-021601-150-WSS-10SS21-0034_01,4,unset,70,60,0,60
023A2,023A2-021601-200-WSS-10SS21-0016_01,0,unset,70,60,60,60
023A2,023A2-021604-80-PW-10SS21-0003_01,3,unset,70,30,0,60
023A2,023A2-021917-50-PW-10SS21-0041_01,2,unset,70,30,0,60
023A2,023A2-021601-150-WSS-10SS21-0036_01,8,unset,70,60,0,60
023A2,023A2-021604-80-PW-10SS21-0004_01,3,unset,70,30,0,60
023A2,023A2-021917-50-PW-10SS21-0042_01,2,unset,70,30,0,60
023A2,023A2-021601-150-WSS-16SS21-0036_01_deleted,6,unset,50,30,0,60
023A2,023A2-021917-50-PW-10SS21-0043_01,2,unset,70,30,0,60
023A2,023A2-021601-200-WSS-16SS21-0020_01,4,unset,50,30,0,60
023A2,023A2-021000-150-PV-10SS21-0001_01,10,unset,70,60,0,60
023A2,023A2-021601-80-WSS-10SS21-0038_01,0,unset,70,60,0,85
023A2,023A2-981200-40-WP-10SS21-0005-ET_01,1.25,unset,50,30,0,60
023A2,023A2-021604-150-PW-10SS21-0012_01,6,unset,70,30,0,60
023A2,023A2-021603-200-WSS-10SS21-0028_01,8,unset,70,60,0,60
023A2,023A2-021918-50-PC-10SS21-0021_01,2,unset,50,60,0,85
023A2,023A2-021902-300-LS-25CS22-0025-HC_01,12,unset,70,60,60,60
023A2,023A2-021603-150-WSS-10SS21-0011_01,6,unset,70,60,60,60
023A2,023A2-021902-200-LSP-10CS21-0005-HC_01,8,unset,70,60,60,60
023A2,023A2-021917-80-PW-10SS21-0029_01,3,unset,70,60,0,60
023A2,023A2-021604-150-PW-10SS21-0005_01,6,unset,0,0,0,60
023A2,023A2-021604-150-WSS-16SS21-0062_01,6,unset,50,30,60,60
023A2,023A2-021921-150-PNW-10SS21-0015_01,6,unset,50,30,0,60
023A2,023A2-021921-80-PNW-16SS21-0056_01,6,unset,50,30,0,60
023A2,023A2-021921-100-PNW-10SS21-0049_01,4,unset,70,60,0,60
023A2,023A2-021908-20-PA-10SS21-0073_01,0.75,unset,0,0,0,60
023A2,023A2-021908-20-PA-10SS21-0070_01,0.75,unset,0,0,0,60
023A2,023A2-021908-20-PA-10SS21-0078_01,0.75,unset,0,0,0,60
023A2,023A2-021908-20-PA-10SS21-0080_01,0.75,unset,0,0,0,60
023A2,023A2-021922-50-HCW-63SS22-0010_01,3,unset,0,0,0,60
023A2,023A2-021922-80-HCW-63SS22-0012_01,3,unset,0,0,0,60
023A2,023A2-021916-50-SW1-10SS21-0036_01,2,unset,70,30,0,0
023A2,023A2-021908-50-PA-10SS21-0072_01,2,unset,0,0,0,60
023A2,023A2-021908-100-PA-10SS21-0050_01,2,unset,0,0,0,60
023A2,023A2-021933-400-PV-10SS21-0005_01,16,unset,70,60,60,60
023A2,023A2-021922-50-HCW2-160SS22-0006_01,2,unset,70,60,0,60
023A3,023A3-021601-50-PW-10SS21-0005_01,1,unset,70,60,0,85
023A3,023A3-021603-100-WSS-16SS21-0085_01,3,unset,70,60,0,60
023A3,023A3-021603-100-WSS-16SS21-0049_01,4,unset,70,60,0,60
023A3,023A3-021604-150-WSS-16SS21-0058_01,6,unset,50,60,0,85
023A3,023A3-021921-25-PNW-16SS21-0046_01,1,unset,50,30,0,60
023A3,023A3-021402-150-WWG-10SS21-0022_01,4,unset,70,60,0,60
023A3,023A3-021402-100-WWG-10SS21-0021_01,4,unset,70,60,0,60
023A3,023A3-021402-150-WWG-10SS21-0024_01,4,unset,70,60,0,60
023A3,023A3-021402-150-WWG-10SS21-0028_01,4,unset,70,60,0,60
023A3,023A3-021604-25-SC-16CS22-0002-HC_01,1,unset,70,30,0,0
023A3,023A3-021402-150-WWG-10SS21-0027_01,4,unset,70,30,0,60
023A3,023A3-021603-80-WSS-16SS21-0082_01,3,unset,70,60,0,0
023A3,023A3-021602-80-WSS-10SS21-0039_01,3,unset,70,60,0,0
